@relation R_data_frame

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 numeric
@attribute V8 numeric
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 numeric
@attribute V16 numeric
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute Class {1,2}

@data
3582,-207,1471,277,-1514,-1426,-607,-822,-2991,237,4055,-67,-1168,291,977,2489,234,-1817,-802,-2522,1
1034,-69,659,864,-362,-1948,-639,447,1283,-1065,-392,-76,-1454,-36,29,1535,-286,528,-91,9,2
1204,877,838,103,838,1025,94,-525,-1312,417,126,308,-868,1945,1022,404,113,308,853,-52,2
-1889,-68,-1022,-295,-717,783,-4,-1316,-27,-4173,-118,-374,-4638,1999,-958,-1616,-1911,927,2197,-428,1
18,47,-2758,865,662,708,557,924,316,689,-966,123,564,151,278,771,-101,-315,-243,1011,2
218,575,-28,-557,2979,512,-46,-166,1284,294,266,2666,1637,1366,-287,-436,1931,-356,764,-934,2
-1533,1288,134,1074,2059,175,212,-1322,-54,607,856,1437,-534,102,817,2591,-8,-552,52,-477,2
292,1906,209,-524,-357,2202,2291,347,279,126,1609,148,1279,1245,1024,1026,782,792,601,122,2
515,2028,-2707,-254,937,-222,-2238,609,-5131,581,-1658,1034,-476,1215,-669,2804,-4171,-342,-18,2423,1
2745,-255,-4267,1904,-644,-25,581,3171,-93,-522,218,-152,-1895,-201,-3122,-1732,1961,1832,-504,1212,1
509,122,-3495,-419,386,572,-2238,-951,184,-1768,-432,101,1303,-784,7,-898,332,973,1158,1558,1
-1466,778,1087,278,294,1497,1499,-247,-229,54,33,1131,-507,165,-2113,-653,2184,2016,-582,-758,1
-435,-345,449,-743,-864,2319,961,337,2314,-285,-1361,-483,-5181,-346,204,-1621,-1129,5257,1351,-2801,1
-625,-16,1181,-304,-482,1823,646,1451,-594,1604,-35,-156,-235,1072,-1149,-736,836,99,54,-682,2
-27,228,78,-933,1949,842,758,2221,587,1236,1641,504,1694,392,1298,-397,-9,-148,95,174,2
-1213,-206,96,1333,-909,977,703,1171,218,-11,176,-1399,-1075,-892,-667,-192,398,1933,-211,-85,2
-793,847,-63,1308,208,-2428,2312,814,1431,-1148,-2279,4725,-2307,-442,181,314,1156,-1817,-1034,112,1
1096,1311,486,1361,414,-281,1097,1696,737,715,-974,449,219,-1081,24,-232,-6,1005,1191,602,2
2742,1164,-1454,-151,65,46,-2682,-832,61,4493,1294,4302,-3332,26,-2528,3964,-1926,-156,374,-1649,1
43,66,138,-1822,1358,2384,1356,1893,-552,604,786,2262,-288,1861,513,1608,121,-339,-202,-102,2
893,-3113,-1201,3406,-2666,993,-88,67,3323,21,-1902,1277,-1334,892,-2686,-1836,953,-859,491,1675,1
1551,-719,1555,1526,1518,-449,947,275,1355,1289,1045,-853,915,-94,978,1765,-784,1553,664,1423,2
-963,-474,-154,2255,-281,-2286,119,-463,-599,-1979,3482,658,1976,-2141,2323,103,1049,625,1052,-788,1
97,388,1499,437,164,-312,-991,1469,-3925,-1154,-2884,-932,15,-2822,3507,3932,-1308,12,1806,-4104,1
324,-3538,-2092,1148,983,-68,-442,-1638,-4149,-665,3017,-1076,2116,1181,-516,-956,1422,-426,1254,417,1
295,363,1078,1439,-121,-611,-633,322,63,15,191,498,437,-14,-91,1108,2497,62,-118,-472,2
-113,2317,1076,-254,1122,1037,-201,2805,-777,89,1249,-57,-113,-597,-99,-1361,679,-502,1474,728,1
243,-138,1295,1786,-467,-232,1343,2356,1043,-1628,97,1252,2486,-1884,1053,-109,968,1107,2948,1516,2
-303,1171,3219,-78,-855,-1428,2214,-2114,2592,2614,407,794,-307,384,-2154,536,-584,-569,1639,-1872,1
682,-532,1052,1419,-943,-251,-321,-604,-709,1998,-1745,741,2608,-564,-983,792,1,793,1054,2322,2
1265,151,468,2144,541,34,1099,236,-701,1381,885,479,1414,1535,2846,-365,1786,2186,1504,1023,2
-1683,-43,-1144,2929,-532,-203,2656,668,1534,-4624,1553,873,-6615,46,4158,916,-1087,701,2849,-3072,1
963,534,12,862,-876,1022,-698,859,326,-274,-316,-1312,-14,218,2285,1744,769,219,-637,3,2
-2818,234,-871,254,75,-341,-75,-404,494,-2457,-1798,3557,-636,569,1148,-1375,1101,158,-2809,-57,1
1293,-52,-2306,-99,-216,-4198,-1163,-1902,-2272,2119,131,-1229,1604,1697,1,-332,746,1663,-48,4012,1
1905,-2096,-91,-743,1027,8,-1244,-177,-1525,-1033,2817,131,-1056,-1111,-948,-1897,292,1837,-222,1955,1
-942,-1701,1932,-1512,-1773,1323,2543,-1648,-928,-2233,-2215,2827,1584,672,-1258,3721,-1094,-1253,1336,2809,1
-134,1049,-491,-1549,-3859,781,729,-23,1124,41,556,-1072,4464,-1629,1998,1848,-3081,-2809,-904,-2052,1
-353,-1631,1043,596,121,1581,-713,19,103,-72,724,-6,2007,347,-1232,738,1798,303,2147,816,2
-976,726,1253,2076,2334,-1098,-1567,-3006,781,-1137,-353,-1058,-1166,-1673,2591,1728,-938,2178,1818,925,1
1047,-513,-2944,2601,-1067,682,1764,-2763,507,-2695,-4196,234,-1068,1003,-552,-4482,123,769,-3714,-5131,1
3312,-3388,305,-2559,-2843,-269,-799,-376,-37,143,755,799,1783,1056,3699,2577,-1081,271,824,-423,1
-902,278,-235,-151,286,-32,207,102,-829,1382,-82,2006,193,467,2362,-747,8,0,-111,1602,2
2124,821,612,-413,-491,-113,-413,788,1223,479,3061,932,1772,114,2406,-1464,11,414,271,-714,2
1424,1425,-818,-1576,-7,195,254,-518,-7,533,1182,1059,903,-424,108,435,3095,1305,1862,25,2
-1887,2402,234,3074,-3,-2627,-5,-1938,1083,-968,511,-1438,-1033,-4595,-289,-928,-2715,362,1826,-102,1
1136,23,-37,194,-433,523,1098,3184,-314,773,-1017,1688,387,-302,-279,-982,162,1442,-1378,767,2
167,-97,-3764,-2328,4181,375,1172,-1427,-914,-43,2769,97,-1448,-2418,731,746,2392,823,2696,2635,1
64,802,888,168,1377,-416,-25,851,1123,791,1303,-36,446,121,88,1812,1039,922,-526,-201,2
-324,98,106,1393,2423,35,214,-2038,-276,1635,-554,-1034,298,-3473,2923,-73,-207,2183,-254,-3223,1
225,2585,-941,696,199,-688,581,285,1032,74,571,682,1087,1269,2875,2095,-1008,168,29,-43,2
572,11,-725,2485,96,-78,-25,1573,6,84,-148,-1502,-342,-1409,1433,1278,-217,1362,2224,-556,2
238,958,56,-1466,1774,172,3099,975,1671,1068,-2708,2537,-143,-1136,511,991,-4285,-2267,2424,1476,1
1245,7,186,792,41,905,1241,1481,1028,126,649,-1612,-39,33,2292,502,146,793,1793,1917,2
26,1181,44,103,-983,739,-863,-575,-195,-518,-153,2227,2,-1,1086,191,-749,1904,9,51,2
4046,-215,-3217,375,-1127,513,26,339,1698,-3003,5186,-636,-2,1988,2279,439,-441,25,1633,352,1
-3357,823,-762,-1542,198,1152,-177,-1803,998,2091,674,-1497,-568,817,-4812,3252,406,-926,-1024,3248,1
-976,2934,437,-636,823,2327,-31,964,-234,1489,-1125,794,-108,227,1484,662,891,435,-1244,954,2
1172,2565,769,2576,1549,124,-8,-344,1228,27,56,-151,1378,2992,273,209,208,-842,1484,1386,2
1244,135,512,1662,2162,-763,852,-671,622,152,1332,1839,1653,-98,1754,1486,389,1298,-1167,872,2
2378,714,1914,325,148,-1299,-1126,2511,2083,267,738,33,-765,442,1556,118,-336,1998,43,-748,2
216,1222,-535,-1108,46,251,1174,-556,1707,409,-1435,-464,1074,218,-954,-481,1054,-605,2022,-38,2
-101,-652,1412,452,503,-161,-513,-863,-44,-673,549,282,313,1263,-481,-1975,71,-1169,925,-102,2
-1826,-1516,1326,341,284,-426,-155,-1577,-2976,3897,345,548,3229,-1645,1676,3335,2119,2984,644,632,1
-3232,1503,1082,2551,-244,-107,163,2431,-2792,196,-3034,2629,3379,2707,1587,-332,692,602,3242,-1714,1
1794,-3044,1579,-1696,-1343,523,-1633,-2209,-1671,1246,657,-79,-51,-1698,-3134,1871,134,1038,1331,-747,1
-1386,-39,-1353,252,2187,-3034,91,-433,1084,2906,129,966,757,1903,-1766,-2213,-845,359,699,-55,1
-956,834,-356,-2968,356,-848,1068,1906,67,-104,-27,215,-1768,2852,3627,-683,-279,1118,859,-4553,1
1166,182,2036,346,1506,161,-4242,207,14,4682,-85,-401,-3193,-314,1416,32,2352,334,325,3093,1
518,-1379,-2418,77,3196,-1173,1948,-325,2942,3507,71,3044,518,262,-1676,-4739,-891,-1231,-65,-376,1
807,152,1616,-1958,-426,-318,29,816,342,2002,-1255,488,861,-872,434,99,48,1071,-132,418,2
-139,2285,374,602,284,1258,-312,-425,1402,-725,11,-627,-1482,83,649,-298,1192,985,678,439,2
-3483,1045,1474,2962,2796,1242,998,-319,-2041,1862,2148,-1219,3294,-4829,-1527,-864,-1396,1122,-1023,-85,1
1591,-1886,-182,-3093,-2249,193,1642,-179,-2052,1323,2246,1843,-2705,2396,1483,183,1602,-3768,-251,-2334,1
594,-1112,-3469,-779,1574,1618,-173,1863,-269,3279,539,-1075,2652,-341,-352,3182,1751,1813,1356,1663,1
1188,234,-152,-722,123,-157,-11,-727,-905,428,2271,137,-616,284,344,412,-106,1897,531,2172,2
-13,-997,-1574,11,1159,1403,-341,-1723,-2426,2829,-761,-4694,1065,-2261,455,1049,-3824,-1479,492,2773,1
91,-104,-1167,-626,-757,1717,-5006,-3954,-424,938,-703,-2901,562,407,-965,-988,-846,-2328,908,3176,1
1466,504,1344,-413,572,1105,-932,474,836,553,-315,1539,63,-1691,1198,-1215,102,225,-22,1297,2
1456,316,1136,2361,602,534,437,-562,1152,-149,1543,275,-531,-274,1105,177,-102,-7,2239,1095,2
466,-105,-2254,1507,42,-1457,-1265,-303,-2969,2711,-1466,-3306,-237,1044,751,-3283,-68,482,148,-1002,1
1108,186,145,-1213,-578,188,-511,318,-11,-5,238,52,69,59,-962,-359,-693,1426,2367,542,2
517,1282,-289,-105,1728,95,434,1531,332,57,-449,3066,1627,2347,765,1867,1651,1544,477,121,2
2958,-705,79,327,2517,-847,-317,1215,3788,-126,224,207,-3046,886,2015,-248,32,1112,-316,1652,1
1481,2128,1074,-858,-5019,2639,4337,-347,-1003,-139,-954,-57,-656,-446,-1931,459,-2378,898,-2496,1906,1
19,155,542,309,1608,1449,-49,2583,1244,-1685,-496,599,118,451,-341,1991,1667,-427,-133,3004,2
-53,282,409,1181,346,224,-1072,1015,955,-21,-258,939,1026,1499,-252,49,772,447,-894,1874,2
3091,197,402,-2242,381,282,126,-17,3048,834,3378,-1266,-3919,2744,-3963,-711,1466,1061,-3057,1653,1
-1636,638,-1083,-29,3194,1531,-896,-737,-861,1212,-347,1524,-888,177,325,-2676,1597,4808,951,-305,1
-2813,-1002,-2199,-4484,-753,-664,261,974,-764,-917,2065,2204,2477,-2053,214,-1286,-2373,-3126,4116,585,1
-3628,-2327,321,714,2562,-897,116,-3122,-182,-921,305,-619,-1025,186,856,-277,1749,755,687,-1354,1
-553,628,1508,-489,-1056,4,-4649,-2004,-312,72,-1551,-1377,2456,-1579,-924,-2517,-146,6223,-643,-1043,1
4,-354,82,115,-7,1137,-427,2898,2241,1975,-978,298,-3694,-2094,-346,-2783,-276,-997,-375,585,1
-2165,-451,2296,347,-1015,-66,222,-286,1116,2028,-793,1023,666,-1853,2477,1971,-1193,1642,-2336,2028,1
3037,617,-16,-1348,-33,674,221,562,-155,-4021,1772,-3986,-4834,-2249,-649,-212,-1232,2824,2203,-357,1
-734,-3468,2302,-288,38,-1308,1389,198,3119,-36,305,-2121,2133,2528,231,1135,-524,-2612,3766,1119,1
877,1814,-279,282,887,224,-1214,1142,188,-403,272,-75,-688,1091,-1784,-1219,463,1288,1833,-669,2
-1788,133,738,87,663,932,-544,1095,1257,299,-348,36,464,-72,-351,1411,-1011,-1632,26,241,1
-1423,-17,-636,-283,1709,1821,974,524,222,-544,1252,-209,509,304,903,747,-239,757,252,-523,2
202,2742,1029,2252,1778,1351,82,-238,1341,163,-31,306,726,-1236,-716,-23,381,1166,1521,-424,2
-1079,621,-1342,1486,788,-51,-1923,191,2032,586,2514,2582,1243,1974,3965,126,-124,2978,2338,-6119,1
-4,1286,84,58,-111,373,312,392,3,-107,625,268,1793,1368,464,1378,144,364,293,2435,2
-2107,2898,826,-1996,544,-1719,888,992,-1181,4131,-1693,-274,93,1437,687,-1814,1226,214,-2483,-58,1
113,333,172,-1618,877,1578,2023,-978,-316,-107,2532,-4281,1098,1963,1357,1356,171,-66,1599,3537,1
-1741,-6002,981,-2032,113,254,2087,1293,-301,-1019,164,-375,58,-2256,618,3995,-1716,-1916,-4089,-1858,1
-684,1638,707,109,-56,-867,-303,344,2149,1319,1787,753,106,1844,-67,-667,1815,31,1846,1442,2
-919,-54,1182,1657,216,5712,698,2739,-2051,206,1228,-2196,-9,-1785,-2203,-1301,179,-103,-137,85,1
-2122,-383,1332,-755,-1632,209,2175,-3141,-211,-1277,1297,26,1,672,1441,-1127,-2881,2952,-1458,391,1
-1083,615,1429,-344,916,1769,1252,72,1939,-29,674,2147,165,1478,2222,599,1301,-1799,259,-1009,2
-688,-1083,-1284,442,-23,-2958,1303,-386,-4053,-3075,1348,-181,2476,2203,1922,2279,2778,3327,-583,-243,1
-784,1112,441,-3133,-856,-1113,676,-1679,37,732,2184,-2737,182,76,-2832,28,1726,-1359,1825,72,1
-1794,-991,781,789,-3,-1098,794,-436,-905,435,-2744,-2121,2256,-1464,-1197,-1656,1095,-42,2128,815,1
606,34,-1013,1466,503,1196,-25,824,-817,-184,2298,196,-142,-974,1822,1142,-1089,-247,-1606,-464,2
-113,-238,-2099,5155,-138,-1908,-2802,-2947,-2849,-1337,-3954,597,1033,144,1,-2738,-166,4212,-2191,-2742,1
1276,1234,134,-1078,572,71,-272,484,732,238,204,-74,963,21,-1054,1526,177,242,468,-158,2
2255,-202,-3158,-165,1497,483,2624,-1781,-1134,1211,148,-107,-1567,-3269,-699,1041,1677,-1331,1533,764,1
76,-1109,-765,914,3887,2654,-381,5988,-15,4433,-3861,-1994,184,-3114,-1223,-1009,585,802,-84,1302,1
1172,-352,258,622,-695,-106,-279,-1622,282,-269,875,1343,-513,1199,1266,353,-27,131,-655,445,2
-1754,-5,-2658,-1035,1588,8,2389,2255,646,76,-4525,-338,1724,1484,-1699,-961,-2094,-3772,1385,-1216,1
-106,112,445,-1725,-178,-797,-2055,2316,3537,748,-3413,2581,2099,-1279,107,-3883,-1486,-813,1575,-282,1
928,-682,-172,779,553,82,1318,-1426,282,25,58,584,861,-864,-1,1486,312,373,676,141,2
167,-775,1656,-84,143,742,-39,1157,975,404,194,1706,607,211,-223,-15,1406,1351,-234,1137,2
611,594,1893,333,352,2947,2385,-4488,-1413,-1325,2403,-1932,1013,3263,-299,1193,-1653,527,4306,169,1
693,-4428,2138,-1672,864,-58,1489,4599,-286,-1131,127,-2163,-2687,1515,-1007,-1017,-3081,17,-165,454,1
36,-232,-1323,-97,-1097,396,2149,716,-297,-1124,1061,-69,46,68,-759,-859,-1491,-1792,1795,-925,1
128,-446,-1018,-1223,3139,212,2474,2923,2,2216,-1469,-333,-1257,-4202,3273,-296,874,-46,1806,-1466,1
-648,-663,-1611,1374,663,-368,506,-6007,-1091,1188,-374,-2896,-2569,-2341,-626,-2805,-66,-1081,-1004,-1699,1
364,-106,-2717,1943,408,1248,-2237,-2963,222,367,1565,-2811,-62,-1715,-477,-1553,-572,-3672,4179,1562,1
-98,-4845,393,3253,-1739,6384,74,-637,-55,-2115,-2421,-2283,-412,1348,68,972,778,3194,2886,-565,1
985,-2357,-2504,-2283,537,-3425,1329,483,-397,-1375,2024,2474,-945,849,723,-917,1379,-496,2338,1561,1
2477,-1972,29,-2343,1737,-997,518,-4095,-2653,-1201,-856,-3088,-3,-4489,-381,581,-2607,5262,961,1505,1
1412,-1312,3162,4458,1631,-3458,621,-86,2147,152,171,-176,-3984,308,4698,-795,-768,-5056,-2309,-4,1
-4671,-109,-774,-882,635,1932,-616,721,-2701,-3157,1763,1614,2457,243,1803,124,-638,-2004,-896,862,1
1738,769,149,26,-428,211,381,1346,1121,1585,-1793,806,-188,3,285,-143,595,1569,-8,-145,2
-531,457,-2715,1136,-1751,624,2778,124,-675,1698,1054,634,-3372,38,1026,4528,2698,-613,-1185,-1377,1
-1777,-4622,1862,103,-991,2245,-1614,755,-3098,-849,997,-77,12,616,-2403,-1324,-3512,142,-1287,-1815,1
-125,-2171,912,4045,-817,-3156,372,-589,1979,-352,-666,192,-75,-8,738,3288,338,1581,-1482,916,1
1442,1487,-599,2446,1962,369,-438,-1418,-2432,3902,1185,3772,-3316,-888,1986,-1006,-1456,-54,-322,-1748,1
1409,316,-409,-305,432,-1878,472,528,1704,1239,1195,452,92,924,-382,345,715,-465,1243,257,2
395,-1313,-2177,257,-2279,-734,1008,2794,-1232,2395,-1518,-2229,-2203,2191,-1129,3129,-1516,107,2972,-658,1
1216,-718,-1076,-122,-143,-142,34,958,94,-1336,-68,874,1679,1885,125,-1302,-179,-872,-94,137,2
-3509,5056,-1181,-626,412,1614,-1387,2637,23,261,-2008,435,-95,-587,-13,-1935,2007,3363,-3719,382,1
-1263,66,323,-3944,2119,-156,1076,-1553,4152,317,551,-213,1515,-2101,415,-2247,-41,-2894,-1535,112,1
-646,424,122,944,1213,-225,1543,1965,-168,-614,2154,1203,-208,1382,516,1014,241,-22,-274,-74,2
-56,-45,112,-864,-126,762,1186,-28,1438,-483,215,836,564,-55,-104,337,-58,28,371,-824,2
-1645,14,-1178,541,-5,1968,1294,1476,62,1029,-229,1611,-11,501,2363,1414,382,1025,-73,2815,2
-36,359,846,-1078,659,233,1036,637,312,1416,1427,504,-7,-428,538,-891,852,627,-1252,978,2
-2782,3217,-1741,3401,1415,-3585,-2626,1105,-2116,-4736,449,38,53,-116,72,24,1842,-929,1846,2601,1
-28,-1211,-2721,471,-2772,-3253,227,-1106,2148,-757,94,5931,1634,-2365,457,211,4161,365,-2393,77,1
-137,797,-525,-14,19,2801,-111,-2899,6,2106,344,1833,-69,2178,203,2124,-1353,742,-354,299,1
1805,-996,-2682,-2417,133,4233,-2987,3841,2193,2066,-1511,-276,-215,-3627,116,1423,-1787,2027,2257,-95,1
-2721,3578,1101,2397,1167,-1872,275,1038,-237,-1815,-46,2909,-1015,-931,1741,4811,-2854,-2579,-1836,818,1
-44,2329,-185,117,218,-1421,-1071,-87,1148,-2009,-1554,-423,185,16,-64,-2647,2413,-2312,1104,-128,1
448,1713,2098,-22,-1043,3707,-217,-2691,48,-1032,3492,591,-3715,-2278,-357,2495,936,1044,1312,-753,1
-896,666,-2144,-377,-1981,-3124,-211,1124,-3066,-5038,-725,247,-815,1939,-865,-3195,-251,436,234,958,1
1117,1489,-552,-694,1439,228,1,2028,957,344,-454,-1299,241,162,782,-366,1672,-3,97,108,2
-198,-1413,-372,-198,-2676,-1365,-1672,3804,-3925,1554,-1692,-2778,2171,-1711,-459,573,2094,477,-235,1098,1
165,1842,-551,-822,-1986,-243,1064,-1001,25,1197,32,-1078,-1323,-68,-66,5,1518,316,461,2121,2
935,407,1516,-558,807,49,-48,-519,751,698,1157,-1298,1723,1999,17,651,878,361,1296,-1223,2
-631,1076,667,-745,-453,305,1487,64,451,-1209,351,-1283,343,832,1358,1412,1396,49,465,-246,2
664,-1852,-3532,3317,2164,-1292,949,2841,254,1141,2707,876,-94,-498,-93,2423,-451,562,592,-2442,1
309,1566,2176,-354,1178,2152,-748,1722,2247,864,1376,-583,646,1822,1036,549,2513,1057,1346,726,2
2478,-1983,-2433,-417,1553,3519,1698,3932,-1916,622,4441,407,1416,-892,1322,-3064,-2073,-658,-2653,553,1
-15,1292,-263,-1701,2175,-349,93,469,976,-247,-376,-42,106,529,-265,2051,626,-123,-716,73,2
-2345,-32,138,2483,1,-1404,-2457,2591,254,1522,774,-1118,-491,1847,-169,-424,-433,-2522,-168,-1099,1
1164,1237,534,-1556,-157,42,1125,-1928,582,479,1575,258,-31,516,338,555,959,208,601,88,2
184,-384,-199,1784,-1204,46,-1883,-2275,43,-93,-1526,3732,249,-5922,4497,218,-3047,-1457,2362,1913,1
1197,-2295,-1453,753,-407,3797,553,-3062,111,-1362,744,126,-2111,31,221,-1907,1245,-279,-1253,-3478,1
-1605,-2988,-1202,-2688,1807,3215,-2867,512,-1828,-2407,54,-736,2193,489,-773,-1415,-2626,-3326,319,1515,1
-1905,726,624,-724,1122,1404,889,-526,128,-3426,359,2147,-1906,3104,2727,1959,1354,-1122,-1323,1925,1
-156,94,-4991,-1564,1301,-5279,-1128,1419,1796,479,134,-356,368,1883,1145,-157,4477,2348,-2496,-2828,1
-1634,182,3191,67,1739,-174,-664,1408,-364,-1146,-968,92,621,-1851,-37,37,282,-55,213,209,2
1449,-1244,2154,-69,145,1035,-2647,-181,-2904,-917,-1727,1844,2115,-1058,135,-2403,1224,-948,-5055,625,1
-797,845,1386,53,-201,1318,-471,718,-413,2042,184,-113,-1076,633,186,465,104,-158,39,203,2
-167,-746,-12,-1007,1794,268,704,594,368,32,1498,779,-47,842,-235,585,1202,-758,1073,-1037,2
776,57,1347,1989,552,556,761,-154,77,-5,509,-298,402,-1106,703,2022,102,781,72,-914,2
-3253,886,473,-2271,-3187,-3613,-4224,1732,-2642,828,-644,5355,-2797,1465,-1969,2627,-1389,1502,-417,298,1
0,566,-486,-392,-552,-29,124,794,-473,835,-847,-79,133,-48,-795,-159,1044,926,-996,-943,2
1883,-1458,-1655,153,121,1915,-588,1311,-1225,2346,2735,1177,-2326,-1412,1505,-2437,426,-1362,-946,2455,1
2062,435,1804,293,1616,778,643,784,2706,946,948,189,2744,13,88,67,-47,147,748,298,2
3938,-87,-648,-2843,4114,38,3958,3846,-1838,-955,185,155,101,-783,-1456,4122,-2004,-777,-2044,7,1
174,-1006,-601,1778,-224,339,64,-64,1629,335,-458,1174,409,793,1101,-1,1338,2076,1301,88,2
2039,1024,-2608,-1548,-38,-2986,-1281,-36,-1603,857,-1923,-2422,1692,952,-1057,-4146,1348,-3934,-74,-1172,1
-1061,1061,1001,2063,672,-1456,108,455,-316,1709,1052,2242,-96,699,326,-373,-678,185,1323,-444,2
2287,3469,1235,-2462,578,-1435,401,-889,-1637,2176,-3951,1012,-2457,2403,57,-2405,1432,-168,-2054,-374,1
1511,-264,785,-313,-674,188,1417,21,1457,647,1272,243,3351,-216,942,347,-56,-222,-219,761,2
-1533,-2023,-3555,98,-1694,-225,1291,58,4226,1245,-1884,-2936,761,-1624,-1747,3701,213,-535,1252,1319,1
-1562,-2876,-288,417,-472,295,-108,1269,79,-1948,2922,231,-1157,2419,1356,-2562,-453,2002,4778,-1444,1
562,647,585,1489,-1034,724,-136,-814,402,-21,862,1126,-1444,612,-921,-1,-512,-497,-678,59,2
2366,-192,-281,1419,856,1654,1866,-134,752,-797,588,22,2904,-262,-391,-836,1875,-1256,1179,327,2
-638,1441,434,-835,464,27,-425,115,1134,181,1,-342,2804,18,-516,73,-811,152,954,-822,2
1314,-1241,-264,1116,779,124,1756,-155,2542,2926,-6,-495,1886,1113,-175,562,1108,683,1274,-827,2
-397,-3718,-284,14,433,-472,-3044,2451,3918,182,-2401,3264,178,-1032,-517,-553,331,-879,-1256,1314,1
-2696,1046,-36,-1552,2283,3351,2707,-1446,-1188,39,3358,989,156,1459,1382,-788,264,1502,3275,-115,1
887,307,-3655,-1634,1002,-1931,-71,1779,-1389,-1823,238,-72,1432,-632,-2623,275,3797,2987,1384,19,1
-777,932,683,-1707,-1064,879,-822,1248,3319,-796,2235,1328,815,3,1843,-114,11,455,628,-15,2
-3547,-2687,1618,-802,72,1278,802,-766,-131,1262,363,686,-2774,-1324,3184,3047,1314,-2866,1577,337,1
714,-1674,72,-161,-866,322,-2,1798,1221,586,186,414,-407,-547,-927,634,1169,369,-245,409,2
87,792,98,-147,-944,61,-1152,1792,533,848,317,893,331,515,2168,1904,1451,-1611,-729,62,2
416,1331,-167,2225,-1425,-1298,-1585,-138,1754,3622,2942,-1446,-1546,-2437,-12,-887,-1537,3674,-949,2421,1
1737,1652,-5229,-1122,-743,4005,-2239,-1422,-1424,-3249,-1339,621,1014,-433,-1768,-1109,2299,3298,1338,1711,1
1648,-69,617,484,1117,1103,348,1074,915,1122,-553,1875,129,76,2025,-525,576,253,226,72,2
3588,-3033,2352,184,385,-1,272,707,-2785,-307,11,1298,-1784,2215,85,-97,2205,148,-817,2847,1
45,-1022,-1116,-2531,238,494,-3398,-962,4021,-904,2726,-1489,-23,257,-46,-2046,-298,-604,-2708,-1159,1
309,496,-399,268,664,-688,746,151,1123,547,209,468,-177,-21,-696,2048,-344,895,674,161,2
1652,-257,75,756,2043,1684,58,-644,-254,175,-31,847,1448,21,1316,536,-651,984,11,-1593,2
1009,-1486,2386,1227,1566,1961,81,174,576,639,-152,1074,357,-1506,-1281,31,11,-1424,516,87,2
-1458,-84,238,14,2842,-656,1066,-877,111,-1557,-1274,1887,407,54,-329,1737,-1384,798,786,2561,2
-614,4836,2766,887,407,-1928,2923,-382,1413,-568,-2957,61,303,296,-564,-1195,746,1615,-305,384,1
2,-576,-37,99,-28,-76,894,471,-356,-33,1484,144,2333,-225,1335,-1038,72,-162,-544,-1247,2
-25,-1226,2768,-3986,-447,-1748,229,-1257,1156,-938,-2267,-2693,1314,-723,2298,1337,218,-958,1107,27,1
2178,-806,-159,149,2054,-86,6,1404,2503,-306,-29,-1526,688,1472,1654,-397,-461,1325,608,-1125,2
-324,488,-1252,-675,1858,243,1608,7,-919,106,2427,-1231,-554,1026,-4,-1248,-539,1461,1275,2416,1
1567,-1495,-2433,-341,1562,-1747,-443,1524,4216,-725,-5163,359,3185,-786,-2154,-5908,-1311,197,-21,1118,1
-588,642,608,2298,325,335,-295,371,2181,932,989,628,1003,374,285,144,1748,313,-481,702,2
988,-1011,1283,628,-677,1674,22,2453,1969,455,673,1853,183,71,84,5,93,124,1087,-1437,2
798,-2684,246,-497,1604,-2006,2021,-872,-1859,-4699,2396,-609,117,1412,-1884,2094,-2114,-439,2139,103,1
-247,-2015,-1175,-572,-593,9,164,2663,15,253,-508,-14,887,752,-137,-1374,-803,915,623,211,2
-719,-7,1927,41,-17,-712,-19,97,1801,155,1706,167,561,-748,-695,1374,-108,1176,334,-601,2
-1002,-271,-294,849,2154,7,852,148,102,2013,-233,2244,667,-665,852,1772,-1194,-1164,1,498,2
1385,-356,-811,-1324,2025,-1102,-998,711,-2354,-2464,396,-1724,2714,-3422,322,3223,-2018,263,-85,-914,1
999,-148,127,445,425,-1981,755,-2649,34,2304,1652,3401,-1251,33,1122,255,-2294,-269,1897,5097,1
473,1114,1068,16,1566,-538,-476,-602,1745,-293,1633,1372,267,-1832,2012,1924,161,783,251,732,2
-781,1212,-826,1045,15,1445,316,-412,1263,38,966,-745,-1006,982,1673,878,-984,-149,366,1877,2
3631,2336,-958,-18,-2074,-2237,426,277,-66,-19,113,1358,1351,-3164,2787,-24,2912,228,-219,-1729,1
512,1998,4114,1504,-4,-462,612,-111,2892,858,512,2989,3868,-1197,797,-562,749,-1042,-1152,-738,1
746,1788,2224,917,-871,961,1306,-298,948,9,294,73,3248,9,-617,1997,1228,245,-1534,1148,2
-217,116,-661,1186,1451,-54,-185,292,-1571,-282,107,122,446,-529,-1111,-1394,882,-339,1463,-977,2
-335,1425,18,1511,1544,1904,818,823,-178,35,-1546,-836,-217,-731,578,618,79,1758,-314,-746,2
-1617,-1148,-756,-675,42,-2563,2435,-1819,-1339,1451,2959,98,1506,78,905,-4354,3043,1218,-1938,-5276,1
